loan_app_id,member_id,loan_amount,funded_amount,investors_amount,term,int_rate,monthly_installment,risk_grade,risk_sub_grade,emp_length,home_ownership,annual_income,verification_status,issue_date,loan_status,purpose_of_loan,addr_state,dti,delinq_in2yrs,earliest_cr_line,Inquiry_last_6mths,mths_since_last_delinq,open_acc,no.of_negative_financial_records,credit_bal_left,%credit_bal_left,total_credit_acc,total_pymnt_paid,total_pymnt_paid_to_inv,principal_receive,principal_received_inv,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_date,last_pymnt_amnt,credit-info_last_checked,pub_rec_bankruptcies
379338,405609,20000,20000,17550, 36 months,12.21%,666.3,B,B5,4 years,MORTGAGE,70834,Verified,Feb-09,0,medical,CO,15.69,0,May-94,0,,10,0,114,0.30%,29,20596.82694,18073.75,20000,596.83,0,0,0,Jun-09,19266.31,May-09,0
390255,425137,4500,4500,875, 36 months,15.05%,156.12,D,D4,2 years,MORTGAGE,82000,Verified,Apr-09,0,major_purchase,CA,11.56,2,Apr-99,1,8,6,1,0,0%,13,4556.64,886.15,4500,56.64,0,0,0,May-09,4556.77,Apr-16,1
543561,701260,19750,19750,19302.71, 36 months,13.35%,668.79,C,C4,< 1 year,RENT,45000,Source Verified,Oct-10,0,debt_consolidation,CA,20,0,Sep-78,1,,10,0,24569,39.40%,10,24077.40604,23451.79,19750,4327.41,0,0,0,Nov-13,692.8,Nov-13,0
667870,853808,12000,12000,12000, 60 months,16.40%,294.38,E,E1,3 years,RENT,66200,Verified,Feb-11,0,debt_consolidation,AZ,5.22,0,Jul-07,0,,6,0,3662,46.90%,8,16495.51995,16495.52,12000,4495.52,0,0,0,Mar-14,3025.53,Apr-14,0
557401,717663,5125,5125,5125, 36 months,14.84%,177.26,D,D1,2 years,MORTGAGE,189000,Source Verified,Aug-10,0,debt_consolidation,CA,9.62,1,Jun-98,0,4,8,0,12879,92%,25,5947.415772,5947.42,5125,822.42,0,0,0,Aug-12,215.81,May-16,0
651012,832785,6000,6000,5983.873723, 36 months,5.42%,180.96,A,A1,10+ years,MORTGAGE,120000,Not Verified,Jan-11,0,major_purchase,FL,20.88,0,Dec-95,0,,10,0,13276,19.60%,27,6515.063628,6497.06,6000,515.06,0,0,0,Jan-14,193.41,May-16,0
1053910,1285730,34000,34000,33975, 36 months,17.58%,1222.03,D,D4,4 years,RENT,65000,Verified,Dec-11,0,debt_consolidation,WI,16.87,0,Apr-02,2,27,7,0,16758,64.70%,27,40285.264,40255.64,34000,6285.26,0,0,0,Mar-13,23197.95,Jul-15,0
671030,857881,10000,10000,9925, 36 months,10.00%,322.68,B,B2,8 years,MORTGAGE,50000,Not Verified,Feb-11,0,credit_card,GA,12.86,0,Jan-94,0,,6,1,7239,66.40%,21,11616.14039,11529.02,10000,1616.14,0,0,0,Mar-14,350.63,May-16,1
697664,889011,10000,10000,10000, 36 months,11.11%,327.91,B,B5,7 years,RENT,45000,Not Verified,Mar-11,0,other,MN,10.32,0,Aug-04,0,,3,0,6785,64.60%,9,11613.14382,11613.14,10000,1613.14,0,0,0,May-13,3772.89,May-13,0
563176,724683,5500,5500,5450, 60 months,13.23%,125.8,C,C1,1 year,RENT,24000,Not Verified,Aug-10,0,debt_consolidation,FL,23.85,0,Nov-94,1,,8,0,5089,82.10%,14,7349.163569,7282.35,5500,1849.16,0,0,0,Mar-14,2074.08,Apr-14,0
605855,777229,12000,12000,11875, 60 months,15.57%,289.09,D,D5,2 years,RENT,72000,Verified,Nov-10,1,wedding,NJ,13.72,0,Jun-98,3,25,6,0,13995,54.90%,25,11021.85,10907.17,6218.14,4476.81,0,326.9,58.842,Jan-14,290.38,May-14,0
780521,983310,6000,6000,6000, 36 months,12.87%,201.79,C,C1,10+ years,MORTGAGE,43200,Source Verified,Jun-11,0,home_improvement,AR,6.58,2,Oct-96,2,9,7,0,465,46.50%,42,7171.38329,7171.38,6000,1171.38,0,0,0,Sep-13,1929.43,Nov-14,0
495356,634500,5000,5000,5000, 36 months,10.62%,162.8,B,B3,3 years,OWN,74000,Not Verified,Mar-10,0,home_improvement,NJ,12.71,0,Oct-96,0,,15,0,27457,48.30%,23,5876.017054,5876.02,5000,861.02,15,0,0,Apr-13,173.64,Aug-15,0
1014798,1242194,14000,14000,13975, 36 months,6.62%,429.86,A,A2,2 years,RENT,115000,Verified,Nov-11,0,major_purchase,NJ,1.19,0,Apr-05,0,,4,0,2498,9%,6,14683.5293,14657.31,14000,683.53,0,0,0,Oct-12,10822.12,Oct-12,0
660819,845158,10000,10000,10000, 36 months,13.06%,337.23,C,C2,7 years,RENT,84000,Verified,Feb-11,1,car,CA,18.99,1,Apr-05,2,2,8,0,292,2.20%,10,2409.26,2409.26,1405.66,614.06,0,389.54,3.98,Aug-11,337.23,Jan-12,0
472722,596925,6250,6250,5990.743693, 36 months,12.87%,210.21,C,C1,< 1 year,MORTGAGE,65136.6,Not Verified,Jan-10,0,home_improvement,NJ,13.61,0,Feb-96,1,25,8,0,8471,44.40%,24,7586.473798,7270.41,6250,1336.47,0,0,0,Feb-13,25.68,Feb-13,0
603950,774914,5000,5000,4994.868531, 36 months,5.79%,151.64,A,A2,,MORTGAGE,98000,Not Verified,Oct-10,0,credit_card,WI,8.53,0,Jan-95,2,,9,0,5035,28%,32,5231.09216,5225.09,5000,231.09,0,0,0,Nov-11,13.05,Jan-13,0
876021,1090560,20000,20000,19711.1365, 60 months,18.39%,512.13,E,E2,10+ years,MORTGAGE,305000,Verified,Sep-11,0,wedding,GA,12,0,Jul-80,1,39,24,0,148804,53.20%,47,26937.60394,26368.13,20000,6937.6,0,0,0,Jan-14,11826.82,Jan-14,0
818700,1026708,10000,10000,9750, 36 months,8.49%,315.63,A,A5,4 years,MORTGAGE,38014,Source Verified,Jul-11,0,debt_consolidation,VA,19.6,0,Nov-98,0,,6,0,9269,88.30%,30,11362.64078,11078.57,10000,1362.64,0,0,0,Aug-14,337.55,Jun-15,0
393264,430915,8000,8000,7675, 36 months,7.68%,249.53,A,A2,1 year,MORTGAGE,50000,Not Verified,Apr-09,0,debt_consolidation,OH,11.59,0,Jun-03,2,,8,0,9287,27.90%,20,8897.224038,8535.77,8000,897.22,0,0,0,Jul-11,2687.13,Aug-14,0
611369,784015,3000,3000,2900, 36 months,5.79%,90.99,A,A2,1 year,RENT,26880,Verified,Nov-10,0,debt_consolidation,CA,17.41,0,Jul-02,0,,8,0,2171,15.40%,10,3191.031475,3084.66,3000,191.03,0,0,0,Jul-12,254.99,Aug-12,0
1069357,1304251,15000,15000,15000, 36 months,7.90%,469.36,A,A4,1 year,RENT,45000,Verified,Dec-11,0,debt_consolidation,OH,8.48,0,Nov-04,0,,7,0,6704,50.40%,27,16663.34403,16663.34,15000,1663.34,0,0,0,Jan-14,5872.8,May-16,0
1044495,1274844,12000,12000,12000, 36 months,13.49%,407.17,C,C1,10+ years,MORTGAGE,200000,Verified,Dec-11,0,debt_consolidation,FL,4.04,0,Oct-99,0,,9,0,20750,77.40%,17,14460.17197,14460.17,12000,2460.17,0,0,0,Mar-14,3900.04,Mar-14,0
1017770,1245960,20000,20000,20000, 36 months,14.27%,686.18,C,C2,3 years,MORTGAGE,234000,Source Verified,Nov-11,0,wedding,CA,2.2,2,Dec-96,1,21,6,0,4147,17.90%,42,21777.38189,21777.38,20000,1777.38,0,0,0,Jan-13,1862.84,Jul-13,0
868007,1081659,28000,28000,28000, 36 months,7.49%,870.85,A,A4,3 years,MORTGAGE,75600,Source Verified,Sep-11,0,small_business,CO,9.35,0,Dec-86,2,,7,0,23379,7.70%,16,31350.41974,31350.42,28000,3350.42,0,0,0,Sep-14,880.55,Sep-14,0
929326,1150077,20000,20000,19975, 60 months,19.42%,523.45,E,E3,,RENT,90000,Verified,Nov-11,0,debt_consolidation,OR,20.59,0,Aug-97,1,,9,0,14547,61.90%,25,31125.67,31086.76,20000,11125.67,0,0,0,Mar-16,4429.72,Mar-16,0
1048407,1279738,6000,6000,6000, 36 months,7.51%,186.67,A,A3,6 years,RENT,30000,Source Verified,Dec-11,0,credit_card,CT,22.12,0,Nov-00,1,,7,0,11485,54.20%,28,6037.78,6037.78,6000,37.78,0,0,0,Jan-12,6038.12,Jan-12,0
750530,949889,5000,5000,5000, 36 months,15.99%,175.77,D,D2,3 years,RENT,45360,Not Verified,May-11,0,debt_consolidation,PA,16.75,1,Feb-99,3,21,17,0,4722,26.80%,51,5793.083917,5793.08,5000,793.08,0,0,0,Jul-12,3514.38,May-15,0
585408,752160,12000,12000,12000, 36 months,13.61%,407.87,C,C2,3 years,RENT,96000,Verified,Sep-10,0,debt_consolidation,MA,15.93,0,Apr-99,1,37,11,0,9061,50.10%,24,13369.29099,13369.29,12000,1369.29,0,0,0,Oct-11,8501.22,Sep-13,0
510532,659229,6500,6500,5900, 36 months,7.51%,202.22,A,A4,< 1 year,RENT,33000,Not Verified,May-10,0,debt_consolidation,TX,13.2,0,Jan-93,1,,5,0,5260,13.80%,7,7267.920379,6597.04,6500,767.92,0,0,0,Jan-13,1022.51,Oct-14,0
868932,1082718,35000,27875,27600, 60 months,16.49%,685.15,D,D3,10+ years,MORTGAGE,106000,Verified,Sep-11,0,credit_card,IL,18.77,0,Jan-97,0,,16,0,55577,54.50%,30,40968.12006,40563.95,27875,13093.12,0,0,0,Mar-16,4655.17,May-16,0
624696,800566,2000,2000,2000, 36 months,6.54%,61.34,A,A4,10+ years,MORTGAGE,60000,Source Verified,Dec-10,0,other,KS,12.44,0,Jun-98,0,,5,0,3770,49.90%,12,2070.488837,2070.49,2000,70.49,0,0,0,Jul-11,1705.44,Sep-15,0
832158,1041508,6000,6000,6000, 36 months,7.49%,186.61,A,A4,3 years,MORTGAGE,103000,Not Verified,Aug-11,0,major_purchase,MI,5.06,0,Jun-94,1,,8,0,17306,36.40%,18,6717.950107,6717.95,6000,717.95,0,0,0,Aug-14,194.48,May-16,0
265007,257537,19275,19275,3207.111526, 36 months,14.50%,663.47,E,E2,8 years,RENT,33600,Not Verified,Mar-08,1,debt_consolidation,CA,9.86,0,Feb-00,1,42,8,0,8731,56.70%,13,8680.25,1450.32,5494.62,2465.52,99.4638733,620.64,6.34,Mar-09,663.47,Nov-09,
832618,1042036,11000,11000,10750, 36 months,10.59%,358,B,B2,3 years,RENT,46000,Source Verified,Jul-11,0,debt_consolidation,WI,14.71,0,Jan-99,0,29,9,0,1817,69.90%,29,12378.09709,12096.78,11000,1378.1,0,0,0,Feb-13,6294.87,May-16,0
1030426,1259814,10175,10175,10175, 36 months,12.69%,341.32,B,B5,10+ years,MORTGAGE,45136,Not Verified,Nov-11,0,credit_card,NY,10.79,0,Mar-01,1,,12,0,17931,47.30%,25,10965.1328,10965.13,10175,790.13,0,0,0,Aug-12,8579.72,Apr-16,0
840091,1050409,2850,2850,2850, 36 months,5.99%,86.69,A,A2,5 years,RENT,90000,Not Verified,Aug-11,0,vacation,MA,27.65,0,Sep-05,0,,20,0,6339,9.20%,28,3116.540473,3116.54,2850,266.54,0,0,0,Apr-14,430.5,Jan-16,0
581663,747572,10000,10000,9975, 36 months,17.19%,357.48,E,E3,,RENT,57000,Not Verified,Sep-10,0,debt_consolidation,NY,8.38,0,May-01,1,,5,0,12779,97.50%,7,12870.40164,12838.23,10000,2870.4,0,0,0,Oct-13,384.55,Apr-16,0
480973,611598,10000,10000,9975, 36 months,10.25%,323.85,B,B2,10+ years,MORTGAGE,67000,Not Verified,Feb-10,0,debt_consolidation,NY,15.17,0,Jul-86,1,74,13,0,8180,49.60%,23,11417.16626,11388.62,10000,1417.17,0,0,0,Jan-12,4300.17,Apr-16,0
825662,1034473,19800,19800,19550, 60 months,12.99%,450.41,C,C1,2 years,MORTGAGE,45000,Not Verified,Aug-11,0,home_improvement,NC,11.84,0,Jul-93,0,,3,0,3418,40.20%,11,25359.74951,25039.55,19800,5559.75,0,0,0,May-14,10982.63,Nov-15,0
943086,1163837,5200,5200,5200, 36 months,12.69%,174.44,B,B5,10+ years,MORTGAGE,55684,Source Verified,Nov-11,0,debt_consolidation,MT,20.97,0,Aug-98,1,,5,0,22862,77.50%,28,6229.506347,6229.51,5200,1029.51,0,0,0,May-14,1356.46,May-16,0
711761,904752,15000,15000,14950, 60 months,14.17%,350.35,C,C5,10+ years,MORTGAGE,29881,Verified,Apr-11,1,debt_consolidation,OK,14.9,0,Oct-02,1,,7,0,12454,53.70%,11,11911.9,11872.27,7161.72,4750.18,0,0,0,Mar-14,57.41,May-16,0
676629,864632,5000,5000,5000, 36 months,5.79%,151.64,A,A2,10+ years,MORTGAGE,130000,Source Verified,Feb-11,0,debt_consolidation,CT,6.25,0,Jan-89,0,37,14,0,1172,2.60%,43,5458.819817,5458.82,5000,458.82,0,0,0,Mar-14,173.49,Jul-15,0
537433,694241,6500,6500,6475, 60 months,13.98%,151.18,C,C3,< 1 year,RENT,54000,Not Verified,Jul-10,0,car,CA,0.11,1,Feb-94,1,17,14,0,42,4.50%,23,8851.639991,8817.6,6500,2351.64,0,0,0,Jan-15,347.21,Jan-15,0
589858,757717,5000,5000,5000, 60 months,13.61%,115.34,C,C2,1 year,MORTGAGE,28800,Source Verified,Oct-10,0,car,FL,8.33,0,Jun-04,0,50,6,0,3187,45.50%,10,6919.783913,6919.78,5000,1919.78,0,0,0,Oct-15,129.03,May-16,0
761732,944751,35000,35000,34874.73978, 60 months,17.49%,879.09,D,D5,1 year,MORTGAGE,240000,Verified,May-11,0,debt_consolidation,NY,5.61,0,Aug-02,2,,7,0,50325,66.80%,21,39390.80827,39249.51,35000,4390.81,0,0,0,Mar-12,32369.79,Dec-15,0
355762,358505,7500,5900,786.1987157, 36 months,8.00%,184.89,A,A3,< 1 year,RENT,230000,Verified,Sep-08,0,credit_card,NY,3.92,0,Sep-96,2,,6,0,8247,11.10%,9,6655.814329,805.74,5899.99,755.82,0,0,0,Sep-11,185.3,May-16,0
964047,1184798,27300,27300,27275, 60 months,23.13%,771.65,G,G2,3 years,RENT,61859,Verified,Oct-11,0,credit_card,CA,22.89,0,Jun-02,1,,11,0,14384,94%,24,41899.45715,41861.09,27300,14599.46,0,0,0,Aug-14,16462.07,Jan-16,0
971809,1193561,5400,5400,5400, 36 months,8.90%,171.47,A,A5,10+ years,MORTGAGE,50000,Source Verified,Oct-11,0,other,IL,22.39,0,Oct-95,3,,5,0,3502,66.10%,27,6128.54742,6128.55,5400,728.55,0,0,0,Feb-14,1508.6,Jul-15,0
763737,964387,3000,3000,3000, 36 months,5.99%,91.26,A,A2,3 years,RENT,33000,Not Verified,May-11,0,debt_consolidation,MO,19.24,0,Dec-96,1,,13,0,3044,25%,35,3284.60225,3284.6,3000,284.6,0,0,0,May-14,183.5,May-14,0
1031489,1261136,12000,12000,12000, 36 months,7.51%,373.33,A,A3,10+ years,MORTGAGE,109000,Not Verified,Dec-11,0,major_purchase,MI,6.3,0,Oct-88,1,24,6,0,3739,20.40%,12,13405.32866,13405.33,12000,1405.33,0,0,0,Jul-14,2219.37,Aug-14,0
594563,763470,7500,7500,7500, 60 months,10.75%,162.14,B,B2,10+ years,MORTGAGE,97000,Verified,Oct-10,0,home_improvement,KY,5.25,0,Jun-92,2,,19,0,5053,3.10%,45,9033.825747,9033.83,7500,1533.83,0,0,0,Feb-13,4659.51,Mar-13,0
972015,1193761,10000,10000,10000, 36 months,8.90%,317.54,A,A5,5 years,RENT,36996,Verified,Oct-11,0,other,RI,18.46,0,Apr-04,2,,4,0,4527,68.60%,14,11431.12,11431.12,10000,1431.12,0,0,0,Oct-14,323.4,Jan-16,0
747824,946813,11500,11500,11500, 36 months,9.99%,371.02,B,B1,10+ years,MORTGAGE,108000,Verified,May-11,0,vacation,NJ,8.98,0,Oct-87,0,33,16,0,1684,7.20%,49,13088.46939,13088.47,11500,1588.47,0,0,0,Apr-13,4952.73,Apr-15,0
813928,1021407,14125,14125,14125, 36 months,13.99%,482.7,C,C3,10+ years,MORTGAGE,45000,Source Verified,Jul-11,0,debt_consolidation,OK,21.41,0,Jul-90,1,81,11,1,6728,86.30%,38,17024.3659,17024.37,14125,2899.37,0,0,0,Aug-13,5454.77,Sep-13,1
635605,808567,12000,12000,11500, 36 months,9.99%,387.15,B,B4,< 1 year,RENT,93000,Not Verified,Dec-10,0,credit_card,CA,9.73,0,Jan-00,0,,9,0,9007,88.30%,15,13929.08341,13348.7,12000,1929.08,0,0,0,Nov-13,1191.76,May-15,0
664512,849671,25000,25000,24975, 60 months,16.02%,608.22,D,D5,10+ years,RENT,67200,Verified,Feb-11,1,debt_consolidation,MA,14.86,0,Jun-93,3,,10,0,21846,36.50%,26,3037.88,3034.87,1401.28,1622.12,0,14.48,7.21,Jul-11,608.22,Apr-16,0
829076,1038158,15000,15000,14950, 60 months,11.99%,333.6,B,B5,4 years,MORTGAGE,60000,Verified,Jul-11,0,other,MA,9.08,0,Oct-01,1,,6,0,10697,43.10%,17,19852.78001,19786.6,15000,4852.78,0,0,0,Oct-15,3519.98,May-16,0
639441,818645,2500,2500,2000, 36 months,6.91%,77.09,A,A5,< 1 year,RENT,46000,Not Verified,Dec-10,0,credit_card,DC,7.28,0,Dec-05,1,,12,0,4914,23.60%,13,2775.305569,2220.24,2500,275.31,0,0,0,Jan-14,79.74,Jan-14,0
562145,723407,2000,2000,2000, 36 months,13.61%,67.98,C,C2,< 1 year,MORTGAGE,32000,Verified,Aug-10,0,other,PA,15.41,0,Mar-90,0,48,5,0,0,0%,10,2447.250415,2447.25,2000,447.25,0,0,0,Aug-13,74.05,Aug-15,0
440821,534282,8000,8000,8000, 36 months,11.14%,262.43,B,B1,8 years,MORTGAGE,125000,Not Verified,Sep-09,0,debt_consolidation,NM,13.61,0,Nov-94,3,,10,0,41568,48.60%,40,9447.551588,9447.55,8000,1447.55,0,0,0,Sep-12,263.54,Sep-12,0
454248,562322,20000,20000,19913.68487, 36 months,15.65%,699.73,D,D4,10+ years,RENT,52000,Not Verified,Dec-09,0,small_business,NY,0.35,0,May-83,1,,4,0,39,0.60%,9,25191.567,25076.39,20000,5191.57,0,0,0,Dec-12,741.5,Dec-12,0
1004899,1231569,23525,23525,23525, 36 months,7.90%,736.11,A,A4,4 years,MORTGAGE,62500,Verified,Nov-11,0,debt_consolidation,MO,16.92,0,Sep-98,0,,15,0,33475,82%,31,26494.87323,26494.87,23525,2969.87,0,0,0,Oct-14,1478.06,May-16,0
865461,1078778,8000,8000,8000, 36 months,5.42%,241.28,A,A1,1 year,MORTGAGE,60000,Not Verified,Sep-11,0,other,MN,7.96,0,Apr-00,0,,14,0,14315,18.10%,28,8686.031503,8686.03,8000,686.03,0,0,0,Sep-14,247.01,Jan-16,0
1052002,1283533,30000,19825,18614.46557, 60 months,21.28%,539.47,F,F2,6 years,MORTGAGE,92000,Source Verified,Dec-11,0,home_improvement,CT,17.57,0,Mar-88,2,27,17,0,36497,74.50%,62,31832.18997,28566.83,19825,12007.19,0,0,0,Jan-16,5937.63,Apr-16,0
1018056,1246243,16000,16000,16000, 60 months,18.25%,408.48,D,D5,1 year,RENT,70000,Source Verified,Nov-11,1,medical,CA,12.89,0,Nov-00,0,75,10,0,26702,84%,23,7304.36,7304.36,2950.83,3584.06,20.37513053,749.1,7.13,Apr-13,27.32,Sep-13,0
663107,847954,12000,12000,12000, 60 months,13.06%,273.41,C,C2,5 years,OWN,32000,Not Verified,Feb-11,0,debt_consolidation,GA,17.96,0,Nov-04,0,,12,0,16903,62.80%,20,15930.3715,15930.37,12000,3930.37,0,0,0,Sep-14,4769.27,Sep-14,0
488239,622562,10550,10550,10525, 36 months,7.88%,330.01,A,A5,10+ years,RENT,35000,Verified,Feb-10,0,debt_consolidation,PA,21.63,0,May-97,0,,8,0,11071,37.40%,14,11881.02064,11852.87,10550,1331.02,0,0,0,Mar-13,345.93,Mar-13,0
774230,976390,2000,2000,2000, 36 months,11.99%,66.42,B,B5,2 years,RENT,36000,Not Verified,Jun-11,0,renewable_energy,CA,21.68,0,Nov-05,0,,9,0,5647,91.10%,13,2391.079843,2391.08,2000,391.08,0,0,0,Jun-14,66.9,Nov-15,0
605101,776018,5000,5000,4900.07, 60 months,6.54%,97.93,A,A4,5 years,RENT,35000,Not Verified,Oct-10,0,debt_consolidation,NC,22.49,0,Aug-99,0,,8,0,1816,46.60%,13,5409.406219,5271.33,5000,409.41,0,0,0,Apr-12,3846.75,Apr-12,0
623932,799594,10000,6100,6100, 36 months,5.79%,185,A,A2,7 years,RENT,78000,Source Verified,Dec-10,0,debt_consolidation,PA,14.54,0,Jan-95,0,,6,0,5017,55.70%,24,6659.845679,6659.85,6100,559.85,0,0,0,Dec-13,205.23,May-16,0
595465,764516,10000,10000,9925, 60 months,11.49%,219.88,B,B4,< 1 year,RENT,75000,Not Verified,Oct-10,0,debt_consolidation,NY,10.58,1,Sep-03,1,7,7,0,1,0.20%,17,10732.19627,10651.7,10000,732.2,0,0,0,Jul-11,21.91,Sep-15,0
541566,698997,12000,12000,12000, 36 months,11.49%,395.66,B,B4,8 years,MORTGAGE,75000,Not Verified,Jul-10,0,credit_card,GA,11.18,0,Sep-96,1,69,13,1,11769,41.30%,33,13960.81494,13960.81,12000,1960.81,0,0,0,Jul-12,4873.83,Jul-12,1
866088,1079468,9800,9800,9775, 36 months,5.99%,298.1,A,A2,3 years,MORTGAGE,80000,Not Verified,Sep-11,0,debt_consolidation,AL,14.44,0,Jun-95,0,,5,0,11466,34.60%,18,10618.71063,10591.62,9800,818.71,0,0,0,Sep-13,3764.6,Sep-13,0
637447,816550,6000,6000,5500, 36 months,5.42%,180.96,A,A1,10+ years,RENT,86000,Not Verified,Dec-10,0,other,NJ,7.66,0,Jul-94,0,,10,0,3389,7.70%,21,6515.052016,5972.13,6000,515.05,0,0,0,Jan-14,193.72,Mar-16,0
871479,1085549,7000,7000,7000, 36 months,11.99%,232.47,B,B5,2 years,RENT,40000,Not Verified,Sep-11,0,debt_consolidation,CT,18.21,0,Feb-02,1,64,14,0,7201,47.40%,21,8305.653391,8305.65,7000,1305.65,0,0,0,Feb-14,1798.23,May-16,0
725933,921253,13500,13500,13475, 36 months,7.66%,420.93,A,A5,3 years,MORTGAGE,34000,Verified,Apr-11,0,other,MI,8.96,0,Oct-01,1,,7,0,3743,16.10%,12,13752.60459,13727.13,13500,252.6,0,0,0,Jul-11,12917.41,May-15,0
512147,661626,14000,14000,14000, 36 months,11.36%,460.76,B,B5,6 years,RENT,45000,Not Verified,May-10,0,home_improvement,IL,22.24,0,Sep-01,2,,14,0,16540,79.50%,32,16575.65359,16575.65,14000,2575.65,0,0,0,Apr-13,1388.39,May-15,0
443206,539066,20000,20000,19592.06516, 36 months,12.53%,669.33,B,B5,10+ years,MORTGAGE,89800,Not Verified,Oct-09,0,debt_consolidation,IL,18.72,0,Sep-01,0,,9,0,55770,62%,16,24054.49458,23512.51,20000,4054.5,0,0,0,Jul-12,2657.4,Aug-15,0
970057,1191307,8000,8000,7975, 36 months,6.62%,245.63,A,A2,2 years,MORTGAGE,136173,Verified,Oct-11,0,home_improvement,NY,4.59,0,Sep-95,1,,8,0,27048,30.70%,27,8842.64877,8815.02,8000,842.65,0,0,0,Oct-14,268.38,Dec-15,0
771628,973430,3000,3000,3000, 36 months,11.49%,98.92,B,B4,9 years,MORTGAGE,30000,Verified,Jun-11,0,other,MO,20.2,0,May-03,2,,6,0,1244,15%,11,3186.738143,3186.74,3000,186.74,0,0,0,Jan-12,2595.74,Oct-12,0
523855,675418,9600,9600,9496.879574, 60 months,13.61%,221.44,C,C2,,RENT,91000,Verified,Jun-10,0,other,CA,10.25,0,Oct-00,0,73,7,0,6890,43.30%,20,12801.22585,12611.03,9600,3201.23,0,0,0,Oct-13,4200.1,Oct-13,0
843845,1054679,10000,10000,9750, 36 months,8.49%,315.63,A,A5,3 years,MORTGAGE,51000,Verified,Aug-11,0,debt_consolidation,OH,24.68,0,Sep-96,0,,9,0,29095,79.50%,20,11362.64078,11078.57,10000,1362.64,0,0,0,Aug-14,343.13,May-16,0
812939,1020240,18000,13475,13225, 60 months,10.59%,290.24,B,B2,5 years,RENT,68000,Source Verified,Sep-11,0,major_purchase,NC,6.19,0,Jul-95,0,,5,0,3397,8.20%,17,15014.27523,14735.72,13475,1539.28,0,0,0,Apr-13,1024.09,Apr-13,0
1059103,1290916,7000,7000,7000, 36 months,7.90%,219.04,A,A4,4 years,MORTGAGE,38400,Not Verified,Dec-11,0,credit_card,TX,9.34,0,Dec-05,1,,7,0,6736,26.50%,10,7793.220829,7793.22,7000,793.22,0,0,0,Jan-14,2542.19,May-16,0
742330,940384,5000,5000,5000, 36 months,10.99%,163.67,B,B3,2 years,RENT,75000,Source Verified,May-11,0,debt_consolidation,WA,5.2,0,Aug-06,2,,6,0,9456,46.80%,8,5442.676659,5442.68,5000,442.68,0,0,0,Apr-12,3813.06,Jun-13,0
884181,1068731,9300,9300,9300, 36 months,15.99%,326.92,D,D2,2 years,RENT,42000,Source Verified,Sep-11,0,debt_consolidation,CA,4.43,0,Apr-08,1,,5,0,4335,78.80%,5,11768.86999,11768.87,9300,2468.87,0,0,0,Oct-14,341.93,Sep-14,0
726025,921349,5100,5100,5100, 36 months,10.00%,164.57,B,B2,4 years,RENT,45000,Source Verified,Apr-11,0,major_purchase,TX,21.09,0,Aug-05,0,,5,0,2326,61.20%,10,5924.213101,5924.21,5100,824.21,0,0,0,May-14,179.41,May-16,0
833383,1042972,14400,14400,14400, 60 months,10.99%,313.02,B,B3,10+ years,MORTGAGE,59000,Not Verified,Aug-11,0,credit_card,PA,15.95,0,May-94,2,,11,0,10557,26.50%,38,16508.68636,16508.69,14400,2108.69,0,0,0,Feb-13,11200.38,May-16,0
500392,642654,4000,4000,4000, 36 months,10.99%,130.95,B,B4,5 years,RENT,35500,Verified,Apr-10,0,other,TX,0.88,0,Apr-01,1,,5,0,760,3.40%,5,4696.193674,4696.19,4000,696.19,0,0,0,Nov-12,783.64,Dec-12,0
618169,792461,1000,1000,1000, 36 months,10.36%,32.44,B,B5,7 years,OWN,10560,Source Verified,Nov-10,0,major_purchase,MI,13.18,0,Dec-06,1,,4,0,0,0%,4,1149.003629,1149,1000,134,15,0,0,Dec-12,21.62,Dec-12,0
765334,966197,18000,18000,17950, 36 months,10.99%,589.22,B,B3,3 years,MORTGAGE,60000,Source Verified,May-11,0,debt_consolidation,MO,16.64,0,Dec-00,1,,16,0,30426,61.80%,49,21206.2226,21147.32,18000,3206.22,0,0,0,May-14,1207.91,Feb-16,0
601467,771801,10000,10000,9925, 36 months,13.35%,338.63,C,C4,< 1 year,MORTGAGE,131040,Verified,Oct-10,0,debt_consolidation,SC,19.18,0,May-89,1,,11,0,45428,88%,21,12191.74705,12100.31,10000,2191.75,0,0,0,Nov-13,374.93,May-16,0
249942,249022,5000,5000,4104.33, 36 months,11.03%,163.77,C,C1,4 years,RENT,37500,Not Verified,Feb-08,0,debt_consolidation,CA,5.73,0,Jan-99,0,35,9,0,4760,60.30%,12,5895.487459,4834.92,5000,895.49,0,0,0,Feb-11,190.22,Feb-11,
626534,802885,7000,7000,6950, 60 months,9.62%,147.43,B,B3,10+ years,MORTGAGE,63000,Not Verified,Dec-10,0,home_improvement,MD,6.72,0,Aug-91,0,,5,0,17598,25.80%,20,8845.329883,8782.15,7000,1845.33,0,0,0,Dec-15,146.95,Dec-15,0
735432,932137,17000,17000,16750, 36 months,10.37%,551.51,B,B3,6 years,RENT,35000,Verified,Apr-11,0,credit_card,CA,16.66,0,Apr-00,0,,4,0,21702,71.60%,11,19756.7354,19466.2,17000,2756.74,0,0,0,Nov-13,3772.15,Oct-13,0
